"GID","Lat","Long","SiteCode","ToBufDist","DateDeployed","DateCollected","TrapStatus","FemaleAeaeg","MaleAeaeg","FemalesTested","FemaleAeaeg2","Female_wMel","Female_wMelPop","MalesTested","MaleAeaeg2","Male_wMel","Male_wMelPop"
31147,"-16.92174","145.76691","PP48",100.00,23/4/2013 0:00:00,30/4/2013 0:00:00,"Fail",,,,,,,,,,
31077,"-16.91477","145.76284","PP54",200.00,23/4/2013 0:00:00,30/4/2013 0:00:00,"OK",9,3,9,9,4,0,3,3,1,0
31446,"-16.92464","145.76743","PP34",400.00,23/4/2013 0:00:00,30/4/2013 0:00:00,"OK",2,2,2,2,0,0,2,2,0,0
31711,"-16.91669","145.7638","PP53",100.00,23/4/2013 0:00:00,30/4/2013 0:00:00,"OK",23,1,23,23,6,0,1,1,1,0
31711,"-16.91669","145.7638","PP53",100.00,23/4/2013 0:00:00,30/4/2013 0:00:00,"OK",23,1,23,23,6,0,1,1,1,0
44021,"-16.91749","145.76447","PP52",100.00,23/4/2013 0:00:00,30/4/2013 0:00:00,"OK",2,0,2,2,1,0,,,,
6907,"-16.92434","145.76601","PP55",300.00,23/4/2013 0:00:00,30/4/2013 0:00:00,"OK",1,0,1,1,1,0,,,,
11642,"-16.91908","145.76692","PP51",200.00,23/4/2013 0:00:00,30/4/2013 0:00:00,"Fail",,,,,,,,,,
19334,"-16.92052","145.76814","PP50",200.00,23/4/2013 0:00:00,30/4/2013 0:00:00,"OK",8,5,8,8,0,0,5,5,0,0
494,"-16.91929","145.76012","PP18",0.00,,,"Fail",,,,,,,,,,
34580,"-16.91966","145.76754","PP49",200.00,23/4/2013 0:00:00,30/4/2013 0:00:00,"OK",12,1,12,12,1,0,1,1,0,0
900034,"-16.921255","145.767195","PP47",100.00,23/4/2013 0:00:00,30/4/2013 0:00:00,"OK",1,0,1,1,0,0,,,,
29967,"-16.92245","145.76563","PP45",100.00,23/4/2013 0:00:00,30/4/2013 0:00:00,"OK",5,0,5,5,2,0,,,,
30708,"-16.92417","145.76695","PP35",400.00,23/4/2013 0:00:00,30/4/2013 0:00:00,"OK",1,0,1,1,0,0,,,,
47941,"-16.91456","145.75423","PP36",400.00,23/4/2013 0:00:00,30/4/2013 0:00:00,"OK",2,1,2,2,0,0,1,1,0,0
21144,"-16.91029","145.75585","PP43-2",9999.00,23/4/2013 0:00:00,30/4/2013 0:00:00,"OK",0,0,,,,,,,,
26103,"-16.9145","145.75292","PP42-1",9999.00,23/4/2013 0:00:00,30/4/2013 0:00:00,"OK",2,2,2,2,0,0,2,2,0,0
38864,"-16.92241","145.76631","PP41-1",200.00,23/4/2013 0:00:00,30/4/2013 0:00:00,"OK",4,1,4,4,1,0,1,1,1,0
35680,"-16.92598","145.76607","PP40-1",500.00,23/4/2013 0:00:00,30/4/2013 0:00:00,"OK",1,0,1,1,0,0,,,,
46175,"-16.91247","145.75655","PP37",400.00,23/4/2013 0:00:00,30/4/2013 0:00:00,"OK",3,0,3,3,0,0,,,,
26682,"-16.92306","145.7651","PP46",100.00,23/4/2013 0:00:00,30/4/2013 0:00:00,"OK",2,0,2,2,1,0,,,,
284,"-16.91549","145.7571","PP38-1",100.00,23/4/2013 0:00:00,30/4/2013 0:00:00,"OK",1,0,1,1,1,0,,,,
27260,"-16.92555","145.7653","PP39",400.00,23/4/2013 0:00:00,30/4/2013 0:00:00,"Fail",,,,,,,,,,
27260,"-16.92555","145.7653","PP39",400.00,23/4/2013 0:00:00,30/4/2013 0:00:00,"Fail",,,,,,,,,,
34580,"-16.91966","145.76754","PP49",200.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",0,0,,,,,,,,
26682,"-16.92306","145.7651","PP46",100.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",0,0,,,,,,,,
11642,"-16.91908","145.76692","PP51",200.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",11,22,11,11,0,0,22,22,0,0
31147,"-16.92174","145.76691","PP48",100.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",2,1,2,2,0,0,1,1,0,0
19334,"-16.92052","145.76814","PP50",200.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",5,0,5,5,1,0,,,,
27260,"-16.92555","145.7653","PP39",400.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",0,0,,,,,,,,
44021,"-16.91749","145.76447","PP52",100.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",3,1,3,3,1,0,1,1,1,0
900034,"-16.921255","145.767195","PP47",100.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",0,0,,,,,,,,
29967,"-16.92245","145.76563","PP45",100.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",5,0,5,5,2,0,,,,
21144,"-16.91029","145.75585","PP43-2",9999.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",1,0,1,1,0,0,,,,
26103,"-16.9145","145.75292","PP42-1",9999.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"Fail",,,,,,,,,,
38864,"-16.92241","145.76631","PP41-1",200.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",2,0,2,2,1,0,,,,
31711,"-16.91669","145.7638","PP53",100.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",15,1,15,15,2,0,1,1,1,0
27260,"-16.92555","145.7653","PP39",400.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",0,0,,,,,,,,
41271,"-16.91582","145.76625","PP64",400.00,2/5/2013 0:00:00,7/5/2013 0:00:00,"OK",10,0,10,10,1,0,,,,
284,"-16.91549","145.7571","PP38-1",100.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",0,0,,,,,,,,
46175,"-16.91247","145.75655","PP37",400.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",0,2,,,,,2,2,0,0
35680,"-16.92598","145.76607","PP40-1",500.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",2,0,2,2,0,0,,,,
34419,"-16.912","145.76092","PP62",400.00,1/5/2013 0:00:00,7/5/2013 0:00:00,"OK",2,0,2,2,0,0,,,,
619,"-16.92303","145.76327","PP08",0.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",2,3,2,2,2,0,3,3,2,0
47941,"-16.91456","145.75423","PP36",400.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",0,1,,,,,1,1,0,0
289,"-16.9153","145.7581","PP66",100.00,2/5/2013 0:00:00,7/5/2013 0:00:00,"OK",1,1,1,1,0,0,1,1,1,0
323,"-16.91375","145.75598","MA01-1",400.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",1,0,1,1,0,0,,,,
309,"-16.91449","145.75675","MA03",200.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",2,0,2,2,0,0,,,,
301,"-16.91508","145.75701","MA05",200.00,,,"Fail",,,,,,,,,,
37607,"-16.91342","145.76217","PP61",300.00,1/5/2013 0:00:00,7/5/2013 0:00:00,"OK",0,0,,,,,,,,
271,"-16.91596","145.75621","MA11",200.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",4,1,4,4,0,0,1,1,0,0
31711,"-16.91669","145.7638","PP53",100.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",15,1,15,15,2,0,1,1,1,0
38785,"-16.91461","145.76327","PP60",300.00,1/5/2013 0:00:00,7/5/2013 0:00:00,"OK",1,0,1,1,0,0,,,,
21102,"-16.91587","145.7631","PP59",100.00,1/5/2013 0:00:00,7/5/2013 0:00:00,"OK",5,1,5,5,2,0,1,1,0,0
225,"-16.91584","145.75406","PP58",400.00,1/5/2013 0:00:00,7/5/2013 0:00:00,"OK",0,0,,,,,,,,
275,"-16.91684","145.75588","PP57",200.00,1/5/2013 0:00:00,7/5/2013 0:00:00,"OK",0,0,,,,,,,,
6311,"-16.92616","145.76163","PP56",200.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"Fail",,,,,,,,,,
6907,"-16.92434","145.76601","PP55",300.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",1,0,1,1,0,0,,,,
31077,"-16.91477","145.76284","PP54",200.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",7,0,7,7,2,0,,,,
287,"-16.91593","145.75719","MA06",100.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",0,0,,,,,,,,
240,"-16.9154","145.7549","MA15",300.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",4,0,4,4,0,0,,,,
35611,"-16.92006","145.76126","PP16",0.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",0,1,,,,,1,1,1,0
555,"-16.923","145.76097","PP15-3",0.00,2/5/2013 0:00:00,7/5/2013 0:00:00,"OK",2,0,2,2,2,0,,,,
6511,"-16.92036","145.76231","PP14",0.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",11,10,11,11,7,0,10,10,6,0
12036,"-16.92137","145.76194","PP13",0.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",5,2,5,5,5,0,2,2,1,0
26687,"-16.92112","145.76051","PP12",0.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",8,3,8,8,5,0,3,3,1,0
23463,"-16.91717","145.76106","PP11-1",0.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",5,0,5,5,4,0,,,,
573,"-16.92339","145.76163","PP10",0.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",2,0,2,2,2,0,,,,
626,"-16.92237","145.7633","PP07",0.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",1,0,1,1,1,0,,,,
507,"-16.91866","145.75994","PP19",0.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",0,1,,,,,1,1,1,0
47503,"-16.91777","145.76739","PP65",300.00,2/5/2013 0:00:00,7/5/2013 0:00:00,"OK",5,0,5,5,0,0,,,,
651,"-16.92109","145.76342","PP06",0.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",1,0,1,1,1,0,,,,
643,"-16.92186","145.76408","PP05",0.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",3,1,3,3,3,0,1,1,1,0
26646,"-16.92096","145.76434","PP04",0.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",0,0,,,,,,,,
36629,"-16.92062","145.76477","PP03",0.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",0,0,,,,,,,,
13424,"-16.91982","145.7657","PP02",0.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",0,0,,,,,,,,
23970,"-16.9205","145.7664","PP01",0.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",4,2,4,4,2,0,2,2,2,0
602,"-16.92344","145.76225","PP09",0.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",1,1,1,1,1,0,1,1,1,0
67089,"-16.91863","145.76443","PP26",0.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",2,1,2,2,2,0,1,1,1,0
31446,"-16.92464","145.76743","PP34",400.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",0,2,,,,,2,2,0,0
33100,"-16.9257","145.76833","PP33",9999.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",0,0,,,,,,,,
3543,"-16.92403","145.76397","PP32",100.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",1,2,1,1,0,0,2,2,1,0
900029,"-16.91801","145.76245","PP44",0.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",4,8,4,4,2,0,8,8,8,0
623,"-16.92215","145.76311","PP31",0.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",3,2,3,3,3,0,2,2,2,0
47501,"-16.91546","145.76033","PP30",0.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",3,1,3,3,3,0,1,1,1,0
53343,"-16.91735","145.76202","PP29",0.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",4,7,4,4,3,0,7,7,6,0
478,"-16.91868","145.76137","PP17",0.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",1,0,1,1,1,0,,,,
21693,"-16.91975","145.76381","PP27",0.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",2,0,2,2,2,0,,,,
459,"-16.91978","145.76017","PP18-1",0.00,29/4/2013 0:00:00,7/5/2013 0:00:00,"OK",6,2,6,6,5,0,2,2,2,0
22950,"-16.91897","145.76313","PP25",0.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",17,3,17,17,14,0,3,3,3,0
47457,"-16.91626","145.76032","PP24",0.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",0,0,,,,,,,,
450,"-16.91655","145.75955","PP23",0.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",1,0,1,1,1,0,,,,
427,"-16.91646","145.75903","PP22",0.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",0,0,,,,,,,,
35627,"-16.91646","145.75845","PP21",0.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",0,0,,,,,,,,
435,"-16.91749","145.75932","PP20-1",0.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",2,2,2,2,2,0,2,2,1,0
30708,"-16.92417","145.76695","PP35",400.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",0,0,,,,,,,,
55377,"-16.91715","145.76301","PP28",0.00,30/4/2013 0:00:00,7/5/2013 0:00:00,"OK",0,0,,,,,,,,
51041,"-16.91397","145.764","PP63",400.00,2/5/2013 0:00:00,7/5/2013 0:00:00,"OK",1,1,1,1,0,0,1,1,0,0
38864,"-16.92241","145.76631","PP41-1",200.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",1,0,1,1,0,0,,,,
11642,"-16.91908","145.76692","PP51",200.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",14,31,14,14,1,0,31,31,2,0
34580,"-16.91966","145.76754","PP49",200.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",0,0,,,,,,,,
31147,"-16.92174","145.76691","PP48",100.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",1,1,1,1,0,0,1,1,0,0
900034,"-16.921255","145.767195","PP47",100.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",0,0,,,,,,,,
26682,"-16.92306","145.7651","PP46",100.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",3,0,3,3,3,0,,,,
29967,"-16.92245","145.76563","PP45",100.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",2,0,2,2,2,0,,,,
287,"-16.91593","145.75719","MA06",100.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",0,0,,,,,,,,
26103,"-16.9145","145.75292","PP42-1",9999.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",1,3,1,1,0,0,3,3,0,0
31077,"-16.91477","145.76284","PP54",200.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",6,0,6,6,3,0,,,,
35680,"-16.92598","145.76607","PP40-1",500.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",1,0,1,1,0,0,,,,
27260,"-16.92555","145.7653","PP39",400.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",0,1,,,,,1,1,0,0
27260,"-16.92555","145.7653","PP39",400.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",0,1,,,,,1,1,0,0
284,"-16.91549","145.7571","PP38-1",100.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",0,0,,,,,,,,
46175,"-16.91247","145.75655","PP37",400.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",3,0,3,3,0,0,,,,
47941,"-16.91456","145.75423","PP36",400.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",0,1,,,,,1,1,0,0
21144,"-16.91029","145.75585","PP43-2",9999.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",0,0,,,,,,,,
37607,"-16.91342","145.76217","PP61",300.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",1,0,1,1,0,0,,,,
301,"-16.91508","145.75701","MA05",200.00,,,"Fail",,,,,,,,,,
309,"-16.91449","145.75675","MA03",200.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",4,0,4,4,0,0,,,,
323,"-16.91375","145.75598","MA01-1",400.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",0,2,,,,,2,2,0,0
289,"-16.9153","145.7581","PP66",100.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",1,0,1,1,0,0,,,,
47503,"-16.91777","145.76739","PP65",300.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",2,1,2,2,0,0,1,1,0,0
41271,"-16.91582","145.76625","PP64",400.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",8,4,8,8,0,0,3,3,0,0
31711,"-16.91669","145.7638","PP53",100.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",15,2,15,15,2,0,2,2,0,0
34419,"-16.912","145.76092","PP62",400.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",1,0,1,1,0,0,,,,
31711,"-16.91669","145.7638","PP53",100.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",15,2,15,15,2,0,2,2,0,0
38785,"-16.91461","145.76327","PP60",300.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",0,1,,,,,1,1,0,0
21102,"-16.91587","145.7631","PP59",100.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",0,0,,,,,,,,
225,"-16.91584","145.75406","PP58",400.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",0,1,,,,,1,1,0,0
275,"-16.91684","145.75588","PP57",200.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",1,0,1,1,0,0,,,,
6311,"-16.92616","145.76163","PP56",200.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",0,0,,,,,,,,
6907,"-16.92434","145.76601","PP55",300.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",0,0,,,,,,,,
33100,"-16.9257","145.76833","PP33",9999.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",0,0,,,,,,,,
51041,"-16.91397","145.764","PP63",400.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",2,0,2,2,0,0,,,,
619,"-16.92303","145.76327","PP08",0.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",4,2,4,4,3,0,2,2,2,0
30708,"-16.92417","145.76695","PP35",400.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",0,1,,,,,1,1,0,0
555,"-16.923","145.76097","PP15-3",0.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",5,0,5,5,5,0,,,,
6511,"-16.92036","145.76231","PP14",0.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",22,19,22,22,16,0,19,19,15,0
12036,"-16.92137","145.76194","PP13",0.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",5,1,5,5,4,0,1,1,1,0
26687,"-16.92112","145.76051","PP12",0.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",6,1,6,6,5,0,1,1,1,0
21119,"-16.91725","145.76096","PP11-2",0.00,,,"Fail",,,,,,,,,,
478,"-16.91868","145.76137","PP17",0.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",5,0,5,5,5,0,,,,
602,"-16.92344","145.76225","PP09",0.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",3,0,3,3,3,0,,,,
459,"-16.91978","145.76017","PP18-1",0.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",2,1,2,2,1,0,1,1,1,0
626,"-16.92237","145.7633","PP07",0.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",2,0,2,2,2,0,,,,
651,"-16.92109","145.76342","PP06",0.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",2,0,2,2,2,0,,,,
643,"-16.92186","145.76408","PP05",0.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",4,1,4,4,3,0,1,1,0,0
26646,"-16.92096","145.76434","PP04",0.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",0,0,,,,,,,,
36629,"-16.92062","145.76477","PP03",0.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",1,0,1,1,1,0,,,,
13424,"-16.91982","145.7657","PP02",0.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",1,1,1,1,0,0,1,1,1,0
23970,"-16.9205","145.7664","PP01",0.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",8,3,8,8,4,0,3,3,0,0
573,"-16.92339","145.76163","PP10",0.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",0,2,,,,,2,2,2,0
67089,"-16.91863","145.76443","PP26",0.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",4,1,4,4,2,0,1,1,1,0
44021,"-16.91749","145.76447","PP52",100.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",6,0,6,6,5,0,,,,
3543,"-16.92403","145.76397","PP32",100.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",2,1,2,2,2,0,1,1,1,0
900029,"-16.91801","145.76245","PP44",0.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",4,3,4,4,3,0,3,3,3,0
623,"-16.92215","145.76311","PP31",0.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",1,5,1,1,1,0,5,5,3,0
47501,"-16.91546","145.76033","PP30",0.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",1,1,1,1,1,0,1,1,1,0
53343,"-16.91735","145.76202","PP29",0.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",11,18,11,11,10,0,18,18,14,0
35611,"-16.92006","145.76126","PP16",0.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",2,2,2,1,0,0,2,2,2,0
21693,"-16.91975","145.76381","PP27",0.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",3,2,3,3,3,0,2,2,2,0
31446,"-16.92464","145.76743","PP34",400.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",2,4,2,2,0,0,4,4,0,0
22950,"-16.91897","145.76313","PP25",0.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",11,2,11,11,11,0,2,2,2,0
47457,"-16.91626","145.76032","PP24",0.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",1,0,1,1,1,0,,,,
450,"-16.91655","145.75955","PP23",0.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",3,0,3,3,1,0,,,,
427,"-16.91646","145.75903","PP22",0.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",0,0,,,,,,,,
35627,"-16.91646","145.75845","PP21",0.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",0,0,,,,,,,,
435,"-16.91749","145.75932","PP20-1",0.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",5,1,5,5,4,0,1,1,1,0
507,"-16.91866","145.75994","PP19",0.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",2,0,2,2,1,0,,,,
55377,"-16.91715","145.76301","PP28",0.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",4,1,4,4,4,0,1,1,1,0
240,"-16.9154","145.7549","MA15",300.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",1,0,1,1,0,0,,,,
19334,"-16.92052","145.76814","PP50",200.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",5,4,5,5,0,0,4,4,0,0
271,"-16.91596","145.75621","MA11",200.00,7/5/2013 0:00:00,14/5/2013 0:00:00,"OK",7,1,7,7,0,0,1,1,0,0
21144,"-16.91029","145.75585","PP43-2",9999.00,14/5/2013 0:00:00,21/5/2013 0:00:00,"OK",0,0,,,,,,,,
44021,"-16.91749","145.76447","PP52",100.00,14/5/2013 0:00:00,21/5/2013 0:00:00,"OK",1,0,1,1,1,0,,,,
10751,"-16.9202","145.76848","PP50-1",200.00,14/5/2013 0:00:00,21/5/2013 0:00:00,"OK",14,1,14,14,0,0,1,1,0,0
34580,"-16.91966","145.76754","PP49",200.00,14/5/2013 0:00:00,21/5/2013 0:00:00,"OK",2,0,2,2,0,0,,,,
31147,"-16.92174","145.76691","PP48",100.00,14/5/2013 0:00:00,21/5/2013 0:00:00,"OK",0,0,,,,,,,,
900034,"-16.921255","145.767195","PP47",100.00,14/5/2013 0:00:00,21/5/2013 0:00:00,"OK",0,0,,,,,,,,
47941,"-16.91456","145.75423","PP36",400.00,14/5/2013 0:00:00,21/5/2013 0:00:00,"OK",2,1,2,2,0,0,1,1,0,0
29967,"-16.92245","145.76563","PP45",100.00,14/5/2013 0:00:00,21/5/2013 0:00:00,"OK",9,0,9,9,8,0,,,,
6907,"-16.92434","145.76601","PP55",300.00,14/5/2013 0:00:00,21/5/2013 0:00:00,"OK",1,0,1,1,0,0,,,,
26111,"-16.9146","145.75301","PP42-2",500.00,14/5/2013 0:00:00,21/5/2013 0:00:00,"OK",2,0,2,2,0,0,,,,
38864,"-16.92241","145.76631","PP41-1",200.00,14/5/2013 0:00:00,21/5/2013 0:00:00,"OK",7,0,7,7,2,0,,,,
35680,"-16.92598","145.76607","PP40-1",500.00,14/5/2013 0:00:00,21/5/2013 0:00:00,"OK",1,0,1,1,0,0,,,,
27260,"-16.92555","145.7653","PP39",400.00,14/5/2013 0:00:00,21/5/2013 0:00:00,"OK",1,0,1,1,0,0,,,,
27260,"-16.92555","145.7653","PP39",400.00,14/5/2013 0:00:00,21/5/2013 0:00:00,"OK",1,0,1,1,0,0,,,,
284,"-16.91549","145.7571","PP38-1",100.00,14/5/2013 0:00:00,21/5/2013 0:00:00,"OK",1,0,1,1,0,0,,,,
46175,"-16.91247","145.75655","PP37",400.00,14/5/2013 0:00:00,21/5/2013 0:00:00,"OK",2,0,2,2,0,0,,,,
26682,"-16.92306","145.7651","PP46",100.00,14/5/2013 0:00:00,21/5/2013 0:00:00,"OK",1,1,1,1,1,0,1,1,0,0
51041,"-16.91397","145.764","PP63",400.00,14/5/2013 0:00:00,21/5/2013 0:00:00,"OK",3,0,3,3,0,0,,,,
301,"-16.91508","145.75701","MA05",200.00,,,"Fail",,,,,,,,,,
309,"-16.91449","145.75675","MA03",200.00,14/5/2013 0:00:00,21/5/2013 0:00:00,"OK",1,0,1,1,0,0,,,,
240,"-16.9154","145.7549","MA15",300.00,14/5/2013 0:00:00,21/5/2013 0:00:00,"OK",0,0,,,,,,,,
271,"-16.91596","145.75621","MA11",200.00,14/5/2013 0:00:00,21/5/2013 0:00:00,"OK",20,5,20,20,0,0,5,5,0,0
287,"-16.91593","145.75719","MA06",100.00,14/5/2013 0:00:00,21/5/2013 0:00:00,"OK",3,0,3,3,0,0,,,,
323,"-16.91375","145.75598","MA01-1",400.00,14/5/2013 0:00:00,21/5/2013 0:00:00,"OK",1,0,1,1,0,0,,,,
289,"-16.9153","145.7581","PP66",100.00,14/5/2013 0:00:00,21/5/2013 0:00:00,"OK",1,0,1,1,0,0,,,,
31711,"-16.91669","145.7638","PP53",100.00,14/5/2013 0:00:00,21/5/2013 0:00:00,"OK",15,1,15,15,3,0,1,1,0,0
41271,"-16.91582","145.76625","PP64",400.00,14/5/2013 0:00:00,21/5/2013 0:00:00,"OK",18,1,18,18,0,0,1,1,0,0
31077,"-16.91477","145.76284","PP54",200.00,14/5/2013 0:00:00,21/5/2013 0:00:00,"OK",2,0,2,2,1,0,,,,
34419,"-16.912","145.76092","PP62",400.00,14/5/2013 0:00:00,21/5/2013 0:00:00,"OK",4,1,4,4,0,0,1,1,0,0
