"","ID","gender","mateID","enzyme","age","gonoCycle","timeDeath","typeDeath","whereTrapped","motherID","fatherID","infStatus","releaseLoc","long","lat","gridID"
"1068",9920,1,-1,0.287754187826067,18,0,1,0,-1,-1,-1,0,-1,145.760924490231,-16.9117212809473,1071
"1069",9938,1,-1,0.557106408523396,18,0,1,0,-1,-1,-1,0,-1,145.763550756338,-16.9166169766002,1633
"1070",9942,1,-1,0.261190890334547,21,1,1,0,-1,-1,-1,0,-1,145.758281312791,-16.9172521629902,559
"1071",9949,0,-1,0.020893458975479,20,0,1,0,-1,-1,-1,0,-1,145.763840218824,-16.9212785884765,1652
"1072",9955,1,-1,0.366601579356939,19,0,1,0,-1,-1,-1,0,-1,145.769732351529,-16.9182998225836,2161
"1073",9962,1,-1,0.808800031431019,20,1,1,0,-1,-1,-1,0,-1,145.7604269997,-16.9171770430168,945
"1074",9978,0,-1,0.175951098790392,21,0,1,0,-1,-1,-1,0,-1,145.761824776588,-16.922970567272,1253
"1075",10002,1,-1,0.485464492812753,21,1,1,0,-1,-1,-1,0,-1,145.75324694048,-16.9139388530682,22
"1076",10025,1,-1,0.130947798956186,19,0,1,0,-1,-1,-1,0,-1,145.762689447024,-16.9163244486662,1451
"1077",10032,0,-1,0.471587955486029,19,0,1,0,-1,-1,-1,0,-1,145.759167573026,-16.9184322187638,698
"1078",10035,0,-1,0.489955948665738,19,0,1,0,-1,-1,-1,0,-1,145.75563886254,-16.9136228829009,186
"1079",10041,0,-1,0.326652494957671,21,0,1,0,-1,-1,-1,0,-1,145.763544449967,-16.9185062870747,1628
"1080",10042,1,-1,0.466308617731556,21,1,1,0,-1,-1,-1,0,-1,145.758461143327,-16.9150325703808,568
"1081",10046,0,-1,0.778269910952076,20,0,1,0,-1,-1,-1,0,-1,145.75469245299,-16.9157942152061,93
"1082",10060,0,-1,0.678169950377196,19,0,1,0,-1,-1,-1,0,-1,145.762913900556,-16.9230882720242,1476
"1083",10069,1,-1,0.892409564228728,21,1,1,0,-1,-1,-1,0,-1,145.769061945184,-16.9186299610564,2124
"1084",10085,1,-1,0.454629077576101,21,1,1,0,-1,-1,-1,0,-1,145.762093267327,-16.9234863033782,1309
"1085",10090,1,-1,0.162719694897532,21,1,1,0,-1,-1,-1,0,-1,145.768470306238,-16.9203672601174,2055
"1086",10098,1,-1,0.280322110280395,21,1,1,0,-1,-1,-1,0,-1,145.76085426572,-16.9172869276964,1049
"1087",10114,0,-1,0.0163066014647484,21,0,1,0,-1,-1,-1,0,-1,145.762163659389,-16.9220757201073,1315
"1088",10137,0,-1,0.508898274973035,20,0,1,0,-1,-1,-1,0,-1,145.761356620694,-16.9155056997775,1166
"1089",10150,1,-1,0.502503152471036,22,1,1,0,-1,-1,-1,0,-1,145.756595850124,-16.9140676515123,299
"1090",10153,0,-1,0.275812787003815,21,0,1,0,-1,-1,-1,0,-1,145.761099587951,-16.9213483264742,1087
"1091",10160,1,-1,0.198483740678057,21,1,1,0,-1,-1,-1,0,-1,145.763464910792,-16.922526811554,1571
"1092",10166,0,-1,0.904755467781797,23,0,1,0,-1,-1,-1,0,-1,145.761110344585,-16.917806201383,1101
"1093",10183,1,-1,0.983322298619896,20,1,1,0,-1,-1,-1,0,-1,145.762264680009,-16.9132768269439,1350
"1094",10192,0,-1,0.240733770653605,23,0,1,0,-1,-1,-1,0,-1,145.761565455247,-16.9209633329823,1203
"1095",10201,0,-1,0.811013298574835,18,0,1,0,-1,-1,-1,0,-1,145.768192901815,-16.917681961106,2045
"1096",10222,1,-1,0.964279046282172,16,0,1,0,-1,-1,-1,0,-1,145.769761571641,-16.9174278531018,2164
"1097",10237,0,-1,0.601125757908449,18,0,1,0,-1,-1,-1,0,-1,145.761882507783,-16.9182062184866,1272
"1098",10240,1,-1,0.745134300319478,24,1,1,0,-1,-1,-1,0,-1,145.760378171461,-16.9195760368264,936
"1099",10251,1,-1,0.667664781678468,23,1,1,0,-1,-1,-1,0,-1,145.758982391409,-16.9150518426341,664
"1100",10258,0,-1,0.892029230482876,24,0,1,0,-1,-1,-1,0,-1,145.768853224431,-16.9188876271554,2102
"1101",10285,0,-1,0.163257531356066,19,0,1,0,-1,-1,-1,0,-1,145.761207350661,-16.9194205888434,1094
"1102",10289,0,-1,0.549323869170621,22,0,1,0,-1,-1,-1,0,-1,145.759329099438,-16.9185861853597,746
"1103",10294,1,-1,0.786755465436727,19,0,1,0,-1,-1,-1,0,-1,145.757839998029,-16.9166066154531,475
"1104",10311,1,-1,0.296981554711238,21,1,1,0,-1,-1,-1,0,-1,145.758235286949,-16.9172792820045,515
"1105",10323,0,-1,0.28912276844494,19,0,1,0,-1,-1,-1,0,-1,145.760856675512,-16.914588785998,1060
"1106",10379,1,-1,0.132881868630648,21,1,1,0,-1,-1,-1,0,-1,145.764513092832,-16.918975178993,1722
"1107",10382,0,-1,0.164546481333673,22,0,1,0,-1,-1,-1,0,-1,145.761391573188,-16.9117805976099,1181
"1108",10385,0,-1,0.979989478597417,22,0,1,0,-1,-1,-1,0,-1,145.765220748551,-16.9211109063893,1789
"1109",10390,0,-1,0.808591841021553,22,0,1,0,-1,-1,-1,0,-1,145.764075417222,-16.9198424511522,1690
"1110",10401,1,-1,0.221463637193665,19,0,1,0,-1,-1,-1,0,-1,145.762253091382,-16.9128431515834,1352
"1111",10407,1,-1,0.901996439089999,22,1,1,0,-1,-1,-1,0,-1,145.7660395567,-16.9226119773937,1863
"1112",10422,1,-1,0.0475245290435851,19,0,1,0,-1,-1,-1,0,-1,145.761707236647,-16.9158753595241,1224
"1113",10427,1,-1,0.0904643293470144,24,1,1,0,-1,-1,-1,0,-1,145.755885964222,-16.9143616449156,209
"1114",10437,0,-1,0.714664333034307,23,0,1,0,-1,-1,-1,0,-1,145.762134446611,-16.9203769412628,1322
